Date,ID,Text
2024-02-10,0rrUKDCWnBU,aircon uses very little juice it would run of charge after about 300 miles in the summer with aircon on
2024-02-18,0rrUKDCWnBU,i recently had to drive a courtesy petrol car its like going back in time they stink they rattle they drive terribly unless youre in a high end sports model pretty much any ev is a massive step up from a standard petrol or diesel car
2024-02-18,0rrUKDCWnBU,cubeforc3 there is a mechanic  on every corner that can fix a  ice car  a parts store nearby  good luck getting that kind of back up with your ev government  pushing ev cars when has government  done anything good for you wa
2024-02-07,0rrUKDCWnBU,you are so out of touch
2024-02-07,0rrUKDCWnBU,far too expensive
2024-02-07,0rrUKDCWnBU,used prices of evs have fallen extremely fast recently definitely better value than new list prices
2024-04-24,0rrUKDCWnBU,how is this expensive its 30k
2024-07-17,0rrUKDCWnBU,what do you compare with
2024-07-05,SNFCtFiLhYQ,the petrol is not more agressive its the n line styling that is more agressive available on all types please do your homework properly
2024-07-05,SNFCtFiLhYQ,havenrail it seems we are having a battle of opinions which are very subjective when it comes to styling however the electric and combustion models have styling differences the nline electric has a much simpler grille design featuring the brands more futuristic pixel elements whereas the combustion model features a sportier honeycomb grille and more dynamic styling could i possibly suggest you please do your homework properly before commenting thank you 
2024-07-06,SNFCtFiLhYQ,autosocialuk i just bought one and spent weeks looking at the different models before deciding so i have done my homework
2024-04-11,SNFCtFiLhYQ,mine is arriving soo looked at loads niro too and kona was one for me
2024-03-15,SNFCtFiLhYQ,my daughter is thinking about purchasing one of these so your review was very timely the other vehicle she is considering is the kia nero any thoughts as to which would make the better purchase i see the koan has a heat pump as standard whereas this is a cost option on the niro im not familiar enough with evs to know how much of a benefit the heat pump is
2024-03-16,SNFCtFiLhYQ,the kona is a much better car from the specs as you mention heat pump as standard for heating cabin in very cold weathernot essential in our climate but will pay for itself if you keep the car for 5 years id say better range nicer interior however the niro is bigger and has a longer warranty it kind of depends on her priorities such as whether size price how shell fund itwhat deals are available for each availability and possibly other stuff is important lots of things to consider in this sort of major purchasing decision which is difficult to answer in a short reply also i would suggest you get her to look at the following video from another uk ev channel which is a very interesting take on the uk ev market presently httpswwwyoutubecomwatchvuzj88bs1dje
2024-02-27,SNFCtFiLhYQ,is this kona ev advance
2024-01-29,SNFCtFiLhYQ,great review tish
2024-01-27,SNFCtFiLhYQ,the outgoing variant looks way better than the new one as shown in this video   
2024-01-19,SNFCtFiLhYQ,hello dear lady you look great today with such cool bright red lipstick you seem to have perfect lips you are such a cool and hot lady driver i like you in general i want you
2024-01-16,SNFCtFiLhYQ,maybe more of a personal preference but im not sure how anyone can prefer the kia niro interior design to the 24 kona the screens are much better with no random curve and thinner bezels theres no ugly logo on the steering wheel theres a good array of buttons theres no fingerprint hogging gloss black there is nothing i can think of that the niro does better when it comes to that interior cockpit area of the car
2024-01-16,SNFCtFiLhYQ,i think retroic appearance at front console is gorgeous i love it by the way will you review togg t10x 
2024-01-16,SNFCtFiLhYQ,this is so awkward to be so elegant while reviewing a dirty car i am sorry but as a parisian you must be classy and glam and your car should meet your style
2024-01-16,SNFCtFiLhYQ,have you ever driven with grit on the roads  i got dirty just driving to the location
2024-01-15,SNFCtFiLhYQ,sorry what a load of rubbish im 6 foot seat right back no space behind and why would you need to do your hair in a electric car wasting power lol 
2024-01-15,SNFCtFiLhYQ,value for money car 
2024-01-15,SNFCtFiLhYQ,what are you conflicted about with regards to the interior i love the fact it has buttons as i really dislike everything being controlled through the screens andor haptic buttons which dont give that sense of confirmation as with traditional buttons i really like the interior
2024-01-15,SNFCtFiLhYQ,i think the centre console is ugly it looks like a radio from the 90s i prefer the angular kia but its all personal preference
2024-05-16,SNFCtFiLhYQ,autosocialuk i dont want to agree but i do  but then again the exterior seems to be a nod to the original robocop and that was 1987  so they went with a 1987 interior
2024-01-15,SNFCtFiLhYQ,kona will always be second best having being built from a combustion platform i do like what theyve done but a ground up ev wont be that much more especially used
2024-01-15,SNFCtFiLhYQ,this generation was built as an ev first and then a combustion second this time around 
2024-01-15,SNFCtFiLhYQ,good review tish but sorry the only good thing is they have kept the buttons on the facia outside the car is awful looking and that back end is horrid looking sorry but i am not a fan of any of this brands models now and its all to do with the styling
2024-01-14,SNFCtFiLhYQ,its an alright car cheers love
2024-01-14,SNFCtFiLhYQ,"is the new kia niro ev as good as the old e niro   4k

petrol ped"
2024-01-14,SNFCtFiLhYQ,buttons 
2024-01-14,SNFCtFiLhYQ,evening tish
2024-01-14,SNFCtFiLhYQ,wow what a good suv
2024-01-14,SNFCtFiLhYQ,1257 its an excellent job by hyundai interior and all the front exterior design is much to plain and could have been better and whats up with those hidious rims something more attractive could have been put on
2024-01-14,SNFCtFiLhYQ,great review tish and so smartly dressed  very sophisticated and professional  just one question thoughare you still holding that little plastic container from underneath the armrest
2024-01-14,SNFCtFiLhYQ,great video and a lovely car thanks
2024-01-14,SNFCtFiLhYQ,glad you enjoyed it
2024-01-14,SNFCtFiLhYQ,good review but omg i cannot think of anything more bland and boring than an electric suv ok the exception these days is any car made by vw
2024-01-14,SNFCtFiLhYQ,i understand that i like the ioniq 5 a lot more than this as that feels futuristic
2024-01-14,SNFCtFiLhYQ,with the heavy deprecation electric cars are not the way forward and no cheaper to run unless you can charge at home
2024-01-14,SNFCtFiLhYQ,and dont forget youll need to pony up around 1k for a home charger
2024-01-14,SNFCtFiLhYQ,i think the pendulum will swing again but i understand your concerns they makes sense for motability customers at the moment as big discounts and free home chargers
2024-01-14,SNFCtFiLhYQ,hyundai makes interesting machines somehow my taste finds their cars ugly only nissan makes uglier cars
2024-01-14,SNFCtFiLhYQ,i really love the look of the 5  6 what do you think of the new santa fe
2024-01-14,SNFCtFiLhYQ,autosocialuk i have seen a photo of the new santa fe looks boring and uninspired as if they didint know how to design a car and opted to copy the design of an old range rover and stick the hyundai logo on it seriously when you see the new santa fe doesnt it remind you of a range rover
2024-01-14,SNFCtFiLhYQ,"right off the bat the design it definitely has that sleek sporty appearance and it also retains some of those familiar
features that you would find in other hyundai vehicles now the kona ev had several issues in the past mainly with the battery not enough range as it proclaims and when it sparks things go boom but the konas biggest problem is the competition aside from the kia niro ev theres also uks very own mg product as in the mg zs ev trust me that is a worthy alternative because its more reliable the price is reasonable and mgs are all over the place so lets see if the kona can remove its bad reputation and be the best selling subcompact electric suv in its lineup great review as always tish"
2024-01-14,SNFCtFiLhYQ,ive never heard any concerns surrounding the range in fact ive always heard the opposite that theyre some at the best at achieving the predictions mgzs is definitely an opinion but there isnt as much space
2024-01-14,SNFCtFiLhYQ,autosocialuk  fair enough and yes the mg is lacking in space but its selling like hot cakes here in the caribbean
2024-01-14,SNFCtFiLhYQ,the gear shift and regen shift behind the steering wheels are almost identical to the ones on kia ev5 which is only available in china at the moment
2024-01-14,SNFCtFiLhYQ,many cars are now opting for this set up
2024-01-14,SNFCtFiLhYQ,typical hyundai over styled and over designed which always seems to make them age badly every hyundai thats a previous model always looks so dated and cheap indesign also shame about still being fwd i drive the old one and one of the things that put me off was the lack grip
2024-01-14,SNFCtFiLhYQ,"thats utterly rubbish and you know it if that were the case they would not be popular and there resale would be rubbish which it is not 
on fact if you look at the current i30 its actually quiet a bland car compared to the last one and this new kona is quiet bland yo compared to the last model do your whole overstyled statement us rubbish"
2024-01-14,SNFCtFiLhYQ,i think styling is totally subject to personal taste they have addressed the lack of grip with a smoother power deliver but its still not perfect
2024-01-15,SNFCtFiLhYQ,lol go away then thanks for telling us you know nothing about cars 
2024-01-15,SNFCtFiLhYQ,ccjh0806 as mentioned styling is subjective thats why we dont all buy the same cars there is plenty of cars on the road that one person will love the look of and another will hate
2024-01-14,SNFCtFiLhYQ,atto 3 has 440 l boot space
2024-01-14,SNFCtFiLhYQ,did i say 340
2024-01-14,SNFCtFiLhYQ,autosocialuk were all human just didnt want byd jumping on you
2024-01-14,SNFCtFiLhYQ,theres a kona hybrid now but we sadly wont get that in the us
2024-01-14,SNFCtFiLhYQ,this car spammed 1000000000000000000000000000000000000000000000000000 videosits like as if it debuted 10000000000000000 times
2024-01-14,SNFCtFiLhYQ,great video tish you look amazing in this total black outfit
2024-01-14,SNFCtFiLhYQ,thank you for watching
2024-01-14,SNFCtFiLhYQ,normal spongebob
2024-01-14,SNFCtFiLhYQ,it was a good review tish the car has some nice featuresbut i find the current ev vehicles very bland colours not exciting just boring 
2024-01-14,SNFCtFiLhYQ,i know what happened with the funky lime green i saw pictures of
2024-01-14,SNFCtFiLhYQ,i enjoyed watching the video review one of my favourite electric cars 
2024-01-14,SNFCtFiLhYQ,glad you enjoyed it
2024-01-14,SNFCtFiLhYQ,sorry tish  that is one ugly  miss shaped  ill proportioned son of a gun  thanks for the review though 
2024-01-14,SNFCtFiLhYQ,tish you are going to get lost in the dark
2024-01-14,SNFCtFiLhYQ,"love your channel l did
have a kia nero evloved it but let down   
by the charging on a longer journey just unfortunatelyi have 
changed to a nero plug in hybridwhen are you going to some 
more car reviews with 
your friend that does car reviewsall the best 
for the new year"
2024-01-14,SNFCtFiLhYQ,good choice which friend 
2024-01-14,SNFCtFiLhYQ,great review as usual tish  love your perspective
2024-01-14,SNFCtFiLhYQ,thanks so much
2024-01-14,SNFCtFiLhYQ,not a very good car sorry to say because of one thing they dont tell is the battery cost more the the car to replace
2024-01-14,SNFCtFiLhYQ,why do you need to replace the battery
2024-07-03,yXiUrmQWCsQ,just ordered the n line s today in all black  novemberdecember time i get it 
2024-03-30,yXiUrmQWCsQ,does anyone know the length of the rear space when the seats are folded
2023-11-18,yXiUrmQWCsQ,i like the real buttons and knobs easier to use than touch controls especially when the car is moving will the 17 inch wheel also be available in the n line i prefer more range to bigger wheels
2024-02-27,yXiUrmQWCsQ,i think you can specify 17 or 19 inch wheels as a no cost option on the n line and top spec model
2023-11-18,yXiUrmQWCsQ,does new kona ev have a dash cam
2023-10-31,yXiUrmQWCsQ,waiting for release details and pricing here in australia
2023-10-27,yXiUrmQWCsQ,10 to 80 is definitely not 15 mins
2023-11-03,yXiUrmQWCsQ, more like 40 mins its not an ioniq
2023-10-26,yXiUrmQWCsQ,cant find anything on line about the new kona n or if there will even be onereally like the new interior
2023-10-26,yXiUrmQWCsQ,so there is a kona nline in the hybrid model the kona nline for the ev comes in january
2023-12-16,yXiUrmQWCsQ,the n line interior is really nice  think itd be the sweet spot of the ev range great vid guys  you do a solid job
2024-07-22,JejTMsqcLaY,so there actually is a digital speedometer  its just a setting in the instrument cluster your video just shows the classic appearance option
2024-06-17,JejTMsqcLaY,our first new car was a kona 2020  a real lemon  used a lot of oil and the car dealer said it was within limits and did nothing we will never buy a hyundai again
2024-06-15,JejTMsqcLaY,trunk opens when you stand behind it
2024-06-23,JejTMsqcLaY,dealership said my new kona sel awd does not offer ability to autoopen although i like it as it is an autoopening trunk would make it all the more likeable
2024-06-08,JejTMsqcLaY,put the key in your pocket stand directly behind the tailgate for a couple of seconds and it should open automatically i t does have  a digital speedometer
2024-05-15,JejTMsqcLaY,we bought a ltd a month ago and we really like it but with no spare available we are concerned what happens with a blowout that air compressor is going to be useless they should at least make one available very disappointed  with hyundai for that
2024-05-06,JejTMsqcLaY,the nliner trim is fcking gorgeous
2024-04-28,JejTMsqcLaY,the cameravideo images presented in this great youtube post show angles of the kona that really are appealing i am warming up to this vehicle as a result
2024-04-23,JejTMsqcLaY,mmmmkkaaayyyyylame ass place to put the gear shifter  what the actual hell  whyyy in gods name do people think up stupid shit like putting a blinker intermittent style gear shifter by the blinker  dumbest damn thing ever
2024-04-16,JejTMsqcLaY,im cross shopping this and the cx30 na i still lean towards the na cx30 lol
2024-04-14,JejTMsqcLaY,im currently driving a 2022 kona limited fwd ice and im not sure if id lease another after driving two models 2019 and 2022 instead im seriously considering the 2024 kia niro phev sx touring which uses the same 16 l engine as kona  without the turbo  but with the electric motor attached i would get 33 miles of pure ev before the gas engine kicks in i dont drive 33 miles in one day more like 10 miles a day usually that would save me a lot of money at the gas pump meanwhile the niro is about the same size but doesnt look like an armored tank like the kona plus the kia and hyundai small suv share similar interior layouts
2024-04-09,JejTMsqcLaY,the humming sound is probably the air purifier working under the drivers seat
2024-04-08,JejTMsqcLaY,hands free tailgate on the kona is not one you wave your foot under the bumper stand behind the car and stay in place for around 3 seconds lights will flash and it will open provided its activated in the infotainment system  it can be turned off
2024-04-07,JejTMsqcLaY,just bought a 2024 kona nline love her already
2024-04-04,JejTMsqcLaY,i am tired of all the reviews on just the upper trims what about the lower trims
2024-04-14,JejTMsqcLaY,keep in mind that 99 of the youtube reviews are with vehicles provided by hyundai so of course they will promote the top trims
2024-06-02,JejTMsqcLaY,agree hank drives me nuts
2024-04-02,JejTMsqcLaY,i own one of these it most certainly does have a digital speedometer you can configure from analog to digital gauges the tach even becomes digital
2024-04-07,JejTMsqcLaY,i also own one and while it does have one its not configurable to be in the middle of the gauge which is something a lot of people are used to
2024-04-07,JejTMsqcLaY,"mokurt2529 i understand ive had lots of cars where the digital speedometer is not right in the middle 
i also have a 2023 lincoln nautilus where the digital speed is on the middle but if you configured the drivers display to show other features it moves off to the side i can live with it its not a deal breaker with my hyundai or lincoln"
2024-04-09,JejTMsqcLaY,jimmoritz553 about how much to fill it up im considering a kona im looking for a primary vehicle 
2024-04-28,JejTMsqcLaY,mine projects the data onto the passenger side inner windshield
2024-04-29,JejTMsqcLaY,how are you finding your kona were thinking of picking one up next year we want the electric
2024-04-29,JejTMsqcLaY,marykay8587 i love the car i have no desire to own an ev though we drive 5000 a year so an ev is not cost effective for us and we like all wheel drive im very satisfied with the fuel economy considerably higher than rated
2024-05-04,JejTMsqcLaY,jimmoritz553 hows that ambiant lighting at night my guess is pretty sharp
2024-05-06,JejTMsqcLaY,same here about 5000 miles a year so far we really like the car and youre right the fuel economy is considerably better than what it is rated at
2024-03-31,JejTMsqcLaY,that single bar in the center of the steering wheel actually has 4 dots which is morse code for h  thats instead of having a hyundai logo
2024-04-28,JejTMsqcLaY,it actually is meant to be five dots the designers simply omit the fifth one in the north american markets
2024-03-27,JejTMsqcLaY,"we just got the awd kona limited for 31k which feels like a bargain i love everything about this suv except that the gas tank is a little small drives are very quiet and relaxing in the city but more noisy on the interstate with loud wind sounds a quiet smooth drive coupled with a very well thought out interior and cooled seats in florida makes all the difference i love this car so much that im searching for videos like this to see if im missing any of the features 

from my understanding hyundai pay allows you to pay automatically at certain parking garages

love the wireless car play and pleasantly surprised by hyundais navigation capabilities to view turn by turn directions straight ahead without having to look at the map"
2024-04-28,JejTMsqcLaY,can i ask what was the otd price i have the old version and thinking of upgrading
2024-05-02,JejTMsqcLaY,silver33we spent 31k and it was originally 38k my better half is just good at negotiating
2024-05-02,JejTMsqcLaY,shannonkharper4606 thats awesome 38k is ridiculous thank you
2024-03-19,JejTMsqcLaY,both screens are 123inch displays on the limitednline not sure about the sesel
2024-03-25,JejTMsqcLaY,123on my sel also just doesnt have navigation no matter because i use apple  carplay
2024-04-08,JejTMsqcLaY,ndi5670 im guessing you have the sel with convenience sel without convenience and se only have 123 for the infotainment from what i have seen
2024-03-14,JejTMsqcLaY,it also has a recall on it for a poorly manfactured idle stop and go feature its subject to start fires dont believe me look it up piece of crap
2024-03-22,JejTMsqcLaY,your point being
2024-04-02,JejTMsqcLaY,mine does not have idle stop start i have the limited 16 turbo
2024-04-16,JejTMsqcLaY,nice job on the review  i purchased my kona limited back in november of 2023 i chose the fwd instead knowing the back suspension would not be as good  the one thing i wish i had known was that hyundai does not include a spare tire unless its the awd  huge disappointment given that you cant even get it via 3rd party vendors otherwise after getting the ota update for wireless android auto im very happy w the car
2024-04-16,JejTMsqcLaY,what ymm do you have i have no recall nor does nhtsa list one for my 2024 kona limited 16l turbo htrac probably because it doesnt have idle startstop lol
2024-04-28,JejTMsqcLaY,patrickkenny450 we just bought one and like it but with no spare in the event of a blowout the air inflator is going to be useless
2024-06-03,JejTMsqcLaY,masterofx32 recall announcement august 2023  involving 93000 vehicles prone to fire while vehicle is parked source goggle search
2024-03-11,JejTMsqcLaY,the venue is a cuvfront drive only basically a raised hatch  the kona with awd is considered a small suvtho not really small anymorei preferred the size of the former kona and the design as well  as well in this day and age hyuandi missed the boat not offering a hybridnot all want an ev  also no body color shark fin antenna at this price point  really
2024-04-08,JejTMsqcLaY,"they offer hybrid in australia and europe

worth noting that australia doesnt get the hybrid tucson or the hybrid kia sprotage"
2024-03-11,JejTMsqcLaY,the hands free tailgate is a proximity sensor that only works if the car has been locked for at least a few minutes but if youre coming back with groceries it will know that youre standing near the trunk and open it
2024-04-08,JejTMsqcLaY,you need to stand there a moment around 3 seconds if you step away before turn signals flash it wont open
2024-04-28,JejTMsqcLaY,you are wrong the system is not designed to work that way
2024-04-28,JejTMsqcLaY,cgmiddle i literally bought this car i know how the auto tailgate works
2024-03-10,JejTMsqcLaY,im seeing a ton of this vehicles on the road im debating trading in my honda for this
2024-03-10,JejTMsqcLaY,
2024-04-29,JejTMsqcLaY,me and my husband want to pick up one next year 
2024-03-10,JejTMsqcLaY,i really love this design but i hate the mismatched irregular shape fender flairs i lean a little more toward liking the kia seltos the cousin to this kona the styling is less objectionable and its priced a few hundred dollars lower when comparably equipped given the wild styling of this vehicle i think it was a missed opportunity that hyundai didnt put some wild patterned and colored cloth upholstery in the lower trims the outside is wild and the interior is so monochromatic a strange juxtaposition the twist shifter is super cool it seems logical to use and frees up console space i wish it was a standard feature and yeah the kona has gotten awfully expensive now the kona is definitely not the value leader for the segment that honor goes to the chevy trax with a price range of about 21k27k hyundai has historically always been the value leader even undercutting domestic brands but they seem to be aiming upmarket nowadays
2024-03-23,JejTMsqcLaY,if you get the dark gray color you dont really see the fender flares
2024-03-23,JejTMsqcLaY,richdc7654 unfortunately i love the neoteric yellow which makes the black plastic fenders stand out
2024-03-10,JejTMsqcLaY,the hands free is close proximity to the tailgate with key in pocket without the need to kick
2024-03-10,JejTMsqcLaY,right  you just have to stand behind for a few seconds
2024-04-08,JejTMsqcLaY,the proximity hands free can also be disabled in the infotainment settings
2024-04-16,JejTMsqcLaY,shuikuentam1755 in addition the vehicle has to be locked
2024-03-10,JejTMsqcLaY,awesome review  i normally would have never even considered a car like this but really eyeing the ev kona
2024-03-10,JejTMsqcLaY,go for it
2024-03-10,JejTMsqcLaY,special thanks to our patrons for their support of the channel kona or crosstrek
